          0.2773441198          0.0786072079          0.0524048053          0.1310120132
          0.2852575967          0.0782100983          0.0521400656          0.1303501639
          0.2933968694          0.0778037507          0.0518691671          0.1296729178
          0.3017683804          0.0773880110          0.0515920074          0.1289800184
          0.3103787563          0.0769627264          0.0513084843          0.1282712107
          0.3192348126          0.0765277451          0.0510184967          0.1275462418
          0.3283435593          0.0760829169          0.0507219446          0.1268048616
          0.3377122064          0.0756280937          0.0504187291          0.1260468228
          0.3473481697          0.0751631292          0.0501087528          0.1252718820
          0.3572590765          0.0746878798          0.0497919199          0.1244797996
          0.3674527719          0.0742022046          0.0494681364          0.1236703411
          0.3779373246          0.0737059662          0.0491373108          0.1228432770
          0.3887210336          0.0731990304          0.0487993536          0.1219983839
          0.3998124350          0.0726812671          0.0484541781          0.1211354452
          0.4112203079          0.0721525508          0.0481017005          0.1202542514
          0.4229536825          0.0716127606          0.0477418404          0.1193546010
          0.4350218461          0.0710617811          0.0473745207          0.1184363018
          0.4474343513          0.0704995024          0.0469996682          0.1174991706
          0.4602010234          0.0699258211          0.0466172140          0.1165430351
          0.4733319677          0.0693406405          0.0462270936          0.1155677341
          0.4868375780          0.0687438712          0.0458292474          0.1145731186
          0.5007285448          0.0681354317          0.0454236211          0.1135590528
          0.5150158634          0.0675152490          0.0450101660          0.1125254150
          0.5297108429          0.0668832590          0.0445888393          0.1114720983
          0.5448251152          0.0662394073          0.0441596049          0.1103990122
          0.5603706440          0.0655836498          0.0437224332          0.1093060830
          0.5763597342          0.0649159532          0.0432773022          0.1081932554
          0.5928050422          0.0642362960          0.0428241973          0.1070604933
          0.6097195852          0.0635446686          0.0423631124          0.1059077810
          0.6271167519          0.0628410747          0.0418940498          0.1047351244
          0.6450103130          0.0621255312          0.0414170208          0.1035425521
          0.6634144322          0.0613980699          0.0409320466          0.1023301165
          0.6823436773          0.0606587371          0.0404391581          0.1010978951
          0.7018130317          0.0599075952          0.0399383968          0.0998459921
          0.7218379064          0.0591447232          0.0394298155          0.0985745387
          0.7424341521          0.0583702171          0.0389134781          0.0972836952
          0.7636180717          0.0575841911          0.0383894607          0.0959736518
          0.7854064335          0.0567867781          0.0378578521          0.0946446302
          0.8078164839          0.0559781304          0.0373187536          0.0932968840
          0.8308659616          0.0551584207          0.0367722804          0.0919307011
          0.8545731116          0.0543278423          0.0362185615          0.0905464038
          0.8789566991          0.0534866103          0.0356577402          0.0891443506
          0.9040360250          0.0526349622          0.0350899748          0.0877249370
          0.9298309409          0.0517731582          0.0345154388          0.0862885970
          0.9563618647          0.0509014822          0.0339343215          0.0848358036
          0.9836497970          0.0500202421          0.0333468281          0.0833670702
          1.0117163376          0.0491297707          0.0327531805          0.0818829512
          1.0405837025          0.0482304260          0.0321536173          0.0803840433
          1.0702747418          0.0473225914          0.0315483943          0.0788709857
          1.1008129572          0.0464066767          0.0309377845          0.0773444612
          1.1322225215          0.0454831179          0.0303220786          0.0758051965
          1.1645282968          0.0445523778          0.0297015852          0.0742539630
          1.1977558549          0.0436149460          0.0290766306          0.0726915766
          1.2319314968          0.0426713390          0.0284475594          0.0711188984
          1.2670822745          0.0417221007          0.0278147338          0.0695368344
          1.3032360115          0.0407678014          0.0271785343          0.0679463357
          1.3404213254          0.0398090386          0.0265393591          0.0663483977
          1.3786676501          0.0388464362          0.0258976241          0.0647440603
          1.4180052595          0.0378806440          0.0252537627          0.0631344067
          1.4584652914          0.0369123377          0.0246082251          0.0615205628
          1.5000797719          0.0359422176          0.0239614784          0.0599036960
          1.5428816409          0.0349710084          0.0233140056          0.0582850139
          1.5869047783          0.0339994578          0.0226663052          0.0566657630
          1.6321840306          0.0330283359          0.0220188906          0.0550472265
          1.6787552386          0.0320584335          0.0213722890          0.0534307224
          1.7266552658          0.0310905609          0.0207270406          0.0518176015
          1.7759220275          0.0301255467          0.0200836978          0.0502092444
          1.8265945207          0.0291642354          0.0194428236          0.0486070590
          1.8787128552          0.0282074861          0.0188049908          0.0470124769
          1.9323182855          0.0272561704          0.0181707803          0.0454269507
          1.9874532428          0.0263111699          0.0175407799          0.0438519499
          2.0441613693          0.0253733741          0.0169155827          0.0422889568
          2.1024875522          0.0244436777          0.0162957851          0.0407394629
          2.1624779597          0.0235229783          0.0156819855          0.0392049638
          2.2241800773          0.0226121729          0.0150747820          0.0376869549
          2.2876427452          0.0217121558          0.0144747705          0.0361869263
